@relation 'de.lukonjun.metricscollector.ml.J48AnomalyDetector@7561a8c data'

@attribute memoryUsageBytes numeric
@attribute cpuUsageNanocores numeric
@attribute logsfsUsedBytes numeric
@attribute rootfsUsedBytes numeric
@attribute rx_bytes numeric
@attribute tx_bytes numeric
@attribute ioServiceRecursiveRead numeric
@attribute ioServiceRecursiveWrite numeric
@attribute usedBytesVolume numeric
@attribute runningTimeSeconds numeric
@attribute class {mysql,nginx,mongodb,postgresql,apache}

@data
18354176,4103244,36864,110592,914,42,260,42996,0,516005,postgresql
18272256,6719571,36864,110592,914,42,260,42996,0,516015,postgresql
18272256,6719571,36864,110592,914,42,260,42996,0,516025,postgresql
18329600,5771670,36864,110592,914,42,260,42996,0,516035,postgresql
18350080,6367553,36864,110592,914,42,260,42996,0,516045,postgresql
18378752,4920162,36864,110592,914,42,260,42996,0,516055,postgresql
18378752,4920162,36864,110592,914,42,260,43001,0,516065,postgresql
18386944,5083608,36864,110592,914,42,260,43001,0,516075,postgresql
18399232,6800124,36864,110592,914,42,260,43001,0,516085,postgresql
18399232,6800124,36864,110592,914,42,260,43001,0,516095,postgresql
18399232,3737670,36864,110592,914,42,260,43001,0,516105,postgresql
18399232,3737670,36864,110592,914,42,260,43001,0,516115,postgresql
18337792,7526086,36864,110592,914,42,260,43001,0,516125,postgresql
18337792,4728585,36864,110592,914,42,260,43006,0,516135,postgresql
18337792,4728585,36864,110592,914,42,260,43006,0,516145,postgresql
18370560,6534330,36864,110592,914,42,260,43006,0,516155,postgresql
18370560,3921038,36864,110592,914,42,260,43006,0,516165,postgresql
18370560,3921038,36864,110592,914,42,260,43006,0,516175,postgresql
18305024,6035616,36864,110592,914,42,260,43006,0,516185,postgresql
18341888,6541812,36864,110592,914,42,260,43011,0,516195,postgresql
18395136,8165517,36864,110592,914,42,260,43011,0,516205,postgresql
18395136,8165517,36864,110592,914,42,260,43011,0,516215,postgresql
18395136,4336638,36864,110592,914,42,260,43011,0,516225,postgresql
18305024,4752981,36864,110592,914,42,260,43011,0,516235,postgresql
18386944,6136027,36864,110592,914,42,260,43011,0,516245,postgresql
6995968,0,32768,65536,998,42,256,0,0,515234,nginx
6995968,0,32768,65536,998,42,256,0,0,515244,nginx
6995968,0,32768,65536,998,42,256,0,0,515254,nginx
6995968,0,32768,65536,998,42,256,0,0,515264,nginx
6995968,0,32768,65536,998,42,256,0,0,515274,nginx
6995968,0,32768,65536,998,42,256,0,0,515284,nginx
6995968,0,32768,65536,998,42,256,0,0,515294,nginx
6995968,0,32768,65536,998,42,256,0,0,515304,nginx
6995968,0,32768,65536,998,42,256,0,0,515314,nginx
6995968,0,32768,65536,998,42,256,0,0,515324,nginx
6995968,0,32768,65536,998,42,256,0,0,515334,nginx
6995968,0,32768,65536,998,42,256,0,0,515344,nginx
6995968,0,32768,65536,998,42,256,0,0,515354,nginx
6995968,0,32768,65536,998,42,256,0,0,515364,nginx
6995968,0,32768,65536,998,42,256,0,0,515374,nginx
6995968,0,32768,65536,998,42,256,0,0,515384,nginx
6995968,0,32768,65536,998,42,256,0,0,515394,nginx
6995968,0,32768,65536,998,42,256,0,0,515404,nginx
6995968,0,32768,65536,998,42,256,0,0,515414,nginx
6995968,0,32768,65536,998,42,256,0,0,515424,nginx
6995968,0,32768,65536,998,42,256,0,0,515434,nginx
6995968,0,32768,65536,998,42,256,0,0,515444,nginx
6995968,0,32768,65536,998,42,256,0,0,515454,nginx
6995968,0,32768,65536,998,42,256,0,0,515464,nginx
6995968,0,32768,65536,998,42,256,0,0,515474,nginx
6995968,0,32768,65536,998,42,256,0,0,515484,nginx
6995968,0,32768,65536,998,42,256,0,0,515494,nginx
6995968,0,32768,65536,998,42,256,0,0,515504,nginx
6995968,0,32768,65536,998,42,256,0,0,515514,nginx
6995968,0,32768,65536,998,42,256,0,0,515524,nginx
6995968,0,32768,65536,998,42,256,0,0,515534,nginx
6995968,0,32768,65536,998,42,256,0,0,515544,nginx
6995968,0,32768,65536,998,42,256,0,0,515554,nginx
6995968,0,32768,65536,998,42,256,0,0,515564,nginx
6995968,0,32768,65536,998,42,256,0,0,515574,nginx
6995968,0,32768,65536,998,42,256,0,0,515584,nginx
6995968,0,32768,65536,998,42,256,0,0,515594,nginx
6995968,0,32768,65536,998,42,256,0,0,515604,nginx
6995968,0,32768,65536,998,42,256,0,0,515614,nginx
6995968,0,32768,65536,998,42,256,0,0,515624,nginx
6995968,0,32768,65536,998,42,256,0,0,515634,nginx
6995968,0,32768,65536,998,42,256,0,0,515644,nginx
6995968,0,32768,65536,998,42,256,0,0,515654,nginx
6995968,0,32768,65536,998,42,256,0,0,515664,nginx
6995968,0,32768,65536,998,42,256,0,0,515674,nginx
6995968,0,32768,65536,998,42,256,0,0,515684,nginx
6995968,0,32768,65536,998,42,256,0,0,515694,nginx
6995968,0,32768,65536,998,42,256,0,0,515704,nginx
6995968,0,32768,65536,998,42,256,0,0,515714,nginx
6995968,0,32768,65536,998,42,256,0,0,515724,nginx
6995968,0,32768,65536,998,42,256,0,0,515734,nginx
6995968,0,32768,65536,998,42,256,0,0,515744,nginx
6995968,0,32768,65536,998,42,256,0,0,515754,nginx
6995968,0,32768,65536,998,42,256,0,0,515764,nginx
6995968,0,32768,65536,998,42,256,0,0,515774,nginx
6995968,0,32768,65536,998,42,256,0,0,515784,nginx
6995968,0,32768,65536,998,42,256,0,0,515794,nginx
6995968,0,32768,65536,998,42,256,0,0,515804,nginx
6995968,0,32768,65536,998,42,256,0,0,515814,nginx
6995968,0,32768,65536,998,42,256,0,0,515824,nginx
6995968,0,32768,65536,998,42,256,0,0,515834,nginx
6995968,0,32768,65536,998,42,256,0,0,515844,nginx
6995968,0,32768,65536,998,42,256,0,0,515854,nginx
6995968,0,32768,65536,998,42,256,0,0,515864,nginx
6995968,0,32768,65536,998,42,256,0,0,515873,nginx
6995968,0,32768,65536,998,42,256,0,0,515884,nginx
6995968,0,32768,65536,998,42,256,0,0,515894,nginx
6995968,0,32768,65536,998,42,256,0,0,515904,nginx
6995968,0,32768,65536,998,42,256,0,0,515914,nginx
6995968,0,32768,65536,998,42,256,0,0,515924,nginx
6995968,0,32768,65536,998,42,256,0,0,515934,nginx
6995968,0,32768,65536,998,42,256,0,0,515944,nginx
6995968,0,32768,65536,998,42,256,0,0,515954,nginx
6995968,0,32768,65536,998,42,256,0,0,515964,nginx
6995968,0,32768,65536,998,42,256,0,0,515974,nginx
6995968,0,32768,65536,998,42,256,0,0,515984,nginx
6995968,0,32768,65536,998,42,256,0,0,515994,nginx
6995968,0,32768,65536,998,42,256,0,0,516004,nginx
6995968,0,32768,65536,998,42,256,0,0,516014,nginx
6995968,0,32768,65536,998,42,256,0,0,516024,nginx
6995968,0,32768,65536,998,42,256,0,0,516034,nginx
6995968,0,32768,65536,998,42,256,0,0,516044,nginx
6995968,0,32768,65536,998,42,256,0,0,516054,nginx
6995968,0,32768,65536,998,42,256,0,0,516064,nginx
6995968,0,32768,65536,998,42,256,0,0,516074,nginx
6995968,0,32768,65536,998,42,256,0,0,516084,nginx
6995968,0,32768,65536,998,42,256,0,0,516094,nginx
6995968,0,32768,65536,998,42,256,0,0,516104,nginx
6995968,0,32768,65536,998,42,256,0,0,516114,nginx
6995968,0,32768,65536,998,42,256,0,0,516124,nginx
6995968,0,32768,65536,998,42,256,0,0,516134,nginx
6995968,0,32768,65536,998,42,256,0,0,516144,nginx
6995968,0,32768,65536,998,42,256,0,0,516154,nginx
6995968,0,32768,65536,998,42,256,0,0,516164,nginx
6995968,0,32768,65536,998,42,256,0,0,516174,nginx
6995968,0,32768,65536,998,42,256,0,0,516184,nginx
6995968,0,32768,65536,998,42,256,0,0,516194,nginx
6995968,0,32768,65536,998,42,256,0,0,516204,nginx
6995968,0,32768,65536,998,42,256,0,0,516214,nginx
389562368,5540721,53248,40960,830,42,1009,1285,0,515250,mysql
389562368,4749912,53248,40960,830,42,1009,1285,0,515260,mysql
389562368,5739890,53248,40960,830,42,1009,1285,0,515270,mysql
389566464,5915056,53248,40960,830,42,1009,1285,0,515280,mysql
389566464,5183990,53248,40960,830,42,1009,1285,0,515290,mysql
389566464,5132722,53248,40960,830,42,1009,1285,0,515300,mysql
389591040,8531474,53248,40960,830,42,1009,1285,0,515310,mysql
389591040,8531474,53248,40960,830,42,1009,1285,0,515320,mysql
389582848,5146259,53248,40960,830,42,1009,1285,0,515330,mysql
390828032,5175039,53248,40960,830,42,1009,1285,0,515340,mysql
390828032,5175039,53248,40960,830,42,1009,1285,0,515350,mysql
389586944,4887053,53248,40960,830,42,1009,1285,0,515360,mysql
389586944,4887053,53248,40960,830,42,1009,1285,0,515370,mysql
389586944,7471405,53248,40960,830,42,1009,1285,0,515380,mysql
389586944,7471405,53248,40960,830,42,1009,1285,0,515390,mysql
389591040,4367485,53248,40960,830,42,1009,1285,0,515400,mysql
389591040,4367485,53248,40960,830,42,1009,1285,0,515410,mysql
389591040,6550844,53248,40960,830,42,1009,1285,0,515420,mysql
389591040,5318962,53248,40960,830,42,1009,1285,0,515430,mysql
389591040,5318962,53248,40960,830,42,1009,1285,0,515440,mysql
389607424,4851824,53248,40960,830,42,1009,1285,0,515450,mysql
389607424,4153256,53248,40960,830,42,1009,1285,0,515460,mysql
389607424,6304253,53248,40960,830,42,1009,1285,0,515470,mysql
389607424,6304253,53248,40960,830,42,1009,1285,0,515480,mysql
389615616,6365182,53248,40960,830,42,1009,1285,0,515490,mysql
389615616,6365182,53248,40960,830,42,1009,1285,0,515500,mysql
389623808,5902611,53248,40960,830,42,1009,1285,0,515510,mysql
389623808,5902611,53248,40960,830,42,1009,1285,0,515520,mysql
389632000,4289828,53248,40960,830,42,1009,1285,0,515530,mysql
389632000,5762452,53248,40960,830,42,1009,1285,0,515540,mysql
389632000,5762452,53248,40960,830,42,1009,1285,0,515550,mysql
389586944,6472842,53248,40960,830,42,1009,1285,0,515560,mysql
389595136,5478312,53248,40960,830,42,1009,1285,0,515570,mysql
389595136,5478312,53248,40960,830,42,1009,1285,0,515580,mysql
389595136,4806829,53248,40960,830,42,1009,1285,0,515590,mysql
389697536,6624222,53248,40960,830,42,1009,1285,0,515600,mysql
389615616,3972847,53248,40960,830,42,1009,1285,0,515610,mysql
389615616,3972847,53248,40960,830,42,1009,1285,0,515620,mysql
389623808,7193938,53248,40960,830,42,1009,1285,0,515630,mysql
389627904,3669297,53248,40960,830,42,1009,1285,0,515640,mysql
389627904,3669297,53248,40960,830,42,1009,1285,0,515650,mysql
389627904,5654356,53248,40960,830,42,1009,1285,0,515660,mysql
389627904,6359104,53248,40960,830,42,1009,1285,0,515670,mysql
389627904,6359104,53248,40960,830,42,1009,1285,0,515680,mysql
389627904,5892802,53248,40960,830,42,1009,1285,0,515690,mysql
389627904,5875719,53248,40960,830,42,1009,1285,0,515700,mysql
389627904,6275480,53248,40960,830,42,1009,1285,0,515710,mysql
389627904,5558948,53248,40960,830,42,1009,1285,0,515720,mysql
389627904,5558948,53248,40960,830,42,1009,1285,0,515730,mysql
389636096,7444569,53248,40960,830,42,1009,1285,0,515740,mysql
389636096,7444569,53248,40960,830,42,1009,1285,0,515750,mysql
389652480,4841037,53248,40960,830,42,1009,1285,0,515760,mysql
389632000,6212623,53248,40960,830,42,1009,1285,0,515770,mysql
389636096,6068977,53248,40960,830,42,1009,1285,0,515780,mysql
389636096,6068977,53248,40960,830,42,1009,1285,0,515790,mysql
389636096,5467571,53248,40960,830,42,1009,1285,0,515800,mysql
389636096,6204511,53248,40960,830,42,1009,1285,0,515810,mysql
389636096,6204511,53248,40960,830,42,1009,1285,0,515820,mysql
389636096,6028115,53248,40960,830,42,1009,1285,0,515830,mysql
389636096,6028115,53248,40960,830,42,1009,1285,0,515840,mysql
389640192,5337858,53248,40960,830,42,1009,1285,0,515850,mysql
389640192,5337858,53248,40960,830,42,1009,1285,0,515860,mysql
389640192,5251105,53248,40960,830,42,1009,1285,0,515870,mysql
389640192,5267694,53248,40960,830,42,1009,1285,0,515879,mysql
389640192,5267694,53248,40960,830,42,1009,1285,0,515890,mysql
389640192,4798995,53248,40960,830,42,1009,1285,0,515900,mysql
389640192,5424186,53248,40960,830,42,1009,1285,0,515910,mysql
389648384,7356718,53248,40960,830,42,1009,1285,0,515920,mysql
389648384,7356718,53248,40960,830,42,1009,1285,0,515930,mysql
389656576,4739168,53248,40960,830,42,1009,1285,0,515940,mysql
389607424,6768561,53248,40960,830,42,1009,1285,0,515950,mysql
389607424,4229763,53248,40960,830,42,1009,1285,0,515960,mysql
389607424,4229763,53248,40960,830,42,1009,1285,0,515970,mysql
389611520,6072758,53248,40960,830,42,1009,1285,0,515980,mysql
389611520,4968060,53248,40960,830,42,1009,1285,0,515990,mysql
389611520,4968060,53248,40960,830,42,1009,1285,0,516000,mysql
389611520,5572362,53248,40960,830,42,1009,1285,0,516010,mysql
389627904,5335888,53248,40960,830,42,1009,1285,0,516020,mysql
389627904,5335888,53248,40960,830,42,1009,1285,0,516030,mysql
389627904,6552900,53248,40960,830,42,1009,1285,0,516040,mysql
389627904,5818460,53248,40960,830,42,1009,1285,0,516050,mysql
389627904,4914893,53248,40960,830,42,1009,1285,0,516060,mysql
389627904,5646192,53248,40960,830,42,1009,1285,0,516070,mysql
389627904,5646192,53248,40960,830,42,1009,1285,0,516080,mysql
389627904,8388919,53248,40960,830,42,1009,1285,0,516089,mysql
389627904,8388919,53248,40960,830,42,1009,1285,0,516100,mysql
389636096,4625555,53248,40960,830,42,1009,1285,0,516110,mysql
389644288,5780602,53248,40960,830,42,1009,1285,0,516120,mysql
389644288,5780602,53248,40960,830,42,1009,1285,0,516130,mysql
389652480,6728554,53248,40960,830,42,1009,1285,0,516140,mysql
389668864,7072133,53248,40960,830,42,1009,1285,0,516150,mysql
389668864,7072133,53248,40960,830,42,1009,1285,0,516160,mysql
389664768,6842042,53248,40960,830,42,1009,1285,0,516170,mysql
389611520,4611860,53248,40960,830,42,1009,1285,0,516180,mysql
389611520,4611860,53248,40960,830,42,1009,1285,0,516190,mysql
389611520,6365979,53248,40960,830,42,1009,1285,0,516200,mysql
389611520,6365979,53248,40960,830,42,1009,1285,0,516210,mysql
389611520,7134065,53248,40960,830,42,1009,1285,0,516220,mysql
389615616,5473966,53248,40960,830,42,1009,1285,0,516230,mysql
329490432,4728783,53248,40960,914,42,816,953,0,515235,mysql
329519104,6569251,53248,40960,914,42,816,953,0,515245,mysql
329519104,10591625,53248,40960,914,42,816,953,0,515255,mysql
329519104,10591625,53248,40960,914,42,816,953,0,515265,mysql
329519104,4294674,53248,40960,914,42,816,953,0,515275,mysql
329519104,4294674,53248,40960,914,42,816,953,0,515285,mysql
329535488,6174472,53248,40960,914,42,816,953,0,515295,mysql
329535488,5908703,53248,40960,914,42,816,953,0,515305,mysql
329535488,5908703,53248,40960,914,42,816,953,0,515315,mysql
329535488,6796105,53248,40960,914,42,816,953,0,515325,mysql
329535488,6796105,53248,40960,914,42,816,953,0,515335,mysql
329535488,5640656,53248,40960,914,42,816,953,0,515345,mysql
329535488,6512890,53248,40960,914,42,816,953,0,515355,mysql
329535488,6512890,53248,40960,914,42,816,953,0,515365,mysql
329535488,8216209,53248,40960,914,42,816,953,0,515375,mysql
329539584,4691119,53248,40960,914,42,816,953,0,515385,mysql
329539584,4691119,53248,40960,914,42,816,953,0,515395,mysql
329445376,7632953,53248,40960,914,42,816,953,0,515405,mysql
329445376,4650262,53248,40960,914,42,816,953,0,515415,mysql
329445376,4650262,53248,40960,914,42,816,953,0,515425,mysql
329465856,5962660,53248,40960,914,42,816,953,0,515434,mysql
329465856,5962660,53248,40960,914,42,816,953,0,515445,mysql
329490432,7152402,53248,40960,914,42,816,953,0,515455,mysql
329490432,7152402,53248,40960,914,42,816,953,0,515465,mysql
329490432,6310947,53248,40960,914,42,816,953,0,515475,mysql
329490432,4146879,53248,40960,914,42,816,953,0,515485,mysql
330731520,9840541,53248,40960,914,42,816,953,0,515494,mysql
330731520,9840541,53248,40960,914,42,816,953,0,515505,mysql
329506816,4806265,53248,40960,914,42,816,953,0,515515,mysql
329506816,4806265,53248,40960,914,42,816,953,0,515525,mysql
329506816,7071184,53248,40960,914,42,816,953,0,515535,mysql
329506816,7071184,53248,40960,914,42,816,953,0,515545,mysql
329506816,6447961,53248,40960,914,42,816,953,0,515555,mysql
329506816,3751067,53248,40960,914,42,816,953,0,515565,mysql
329506816,3751067,53248,40960,914,42,816,953,0,515575,mysql
329506816,6049145,53248,40960,914,42,816,953,0,515585,mysql
329506816,6049145,53248,40960,914,42,816,953,0,515595,mysql
329506816,8361984,53248,40960,914,42,816,953,0,515605,mysql
329506816,4684230,53248,40960,914,42,816,953,0,515615,mysql
329506816,4684230,53248,40960,914,42,816,953,0,515625,mysql
329506816,7364560,53248,40960,914,42,816,953,0,515634,mysql
329515008,5543889,53248,40960,914,42,816,953,0,515645,mysql
329515008,3694074,53248,40960,914,42,816,953,0,515655,mysql
329515008,7529851,53248,40960,914,42,816,953,0,515665,mysql
329515008,7529851,53248,40960,914,42,816,953,0,515674,mysql
329515008,5679020,53248,40960,914,42,816,953,0,515685,mysql
329515008,5679020,53248,40960,914,42,816,953,0,515695,mysql
329515008,5960348,53248,40960,914,42,816,953,0,515705,mysql
329515008,5960348,53248,40960,914,42,816,953,0,515715,mysql
329515008,7395710,53248,40960,914,42,816,953,0,515725,mysql
329515008,5786166,53248,40960,914,42,816,953,0,515735,mysql
329515008,5786166,53248,40960,914,42,816,953,0,515745,mysql
329515008,6272247,53248,40960,914,42,816,953,0,515755,mysql
329515008,6272247,53248,40960,914,42,816,953,0,515765,mysql
329515008,6353401,53248,40960,914,42,816,953,0,515775,mysql
329502720,5526270,53248,40960,914,42,816,953,0,515785,mysql
329502720,5526270,53248,40960,914,42,816,953,0,515795,mysql
329502720,6450514,53248,40960,914,42,816,953,0,515805,mysql
329502720,4965875,53248,40960,914,42,816,953,0,515815,mysql
329502720,6630146,53248,40960,914,42,816,953,0,515825,mysql
329502720,7783977,53248,40960,914,42,816,953,0,515835,mysql
329502720,7783977,53248,40960,914,42,816,953,0,515845,mysql
329502720,5926990,53248,40960,914,42,816,953,0,515854,mysql
329510912,5411872,53248,40960,914,42,816,953,0,515865,mysql
329510912,5411872,53248,40960,914,42,816,953,0,515875,mysql
329519104,7306914,53248,40960,914,42,816,953,0,515885,mysql
329519104,7306914,53248,40960,914,42,816,953,0,515895,mysql
329519104,6846178,53248,40960,914,42,816,953,0,515905,mysql
329519104,6846178,53248,40960,914,42,816,953,0,515915,mysql
329535488,7290970,53248,40960,914,42,816,953,0,515925,mysql
329535488,7290970,53248,40960,914,42,816,953,0,515935,mysql
329543680,7021329,53248,40960,914,42,816,953,0,515945,mysql
329543680,5477253,53248,40960,914,42,816,953,0,515955,mysql
329560064,10811076,53248,40960,914,42,816,953,0,515965,mysql
329560064,10811076,53248,40960,914,42,816,953,0,515975,mysql
329560064,5276083,53248,40960,914,42,816,953,0,515985,mysql
329519104,5077026,53248,40960,914,42,816,953,0,515995,mysql
329519104,7335729,53248,40960,914,42,816,953,0,516005,mysql
329519104,7335729,53248,40960,914,42,816,953,0,516015,mysql
329519104,5176744,53248,40960,914,42,816,953,0,516025,mysql
329519104,5176744,53248,40960,914,42,816,953,0,516035,mysql
329441280,6476999,53248,40960,914,42,816,953,0,516045,mysql
329441280,4916545,53248,40960,914,42,816,953,0,516055,mysql
329445376,4651645,53248,40960,914,42,816,953,0,516065,mysql
329445376,10526021,53248,40960,914,42,816,953,0,516075,mysql
329445376,10526021,53248,40960,914,42,816,953,0,516085,mysql
329420800,3741671,53248,40960,914,42,816,953,0,516095,mysql
329420800,3741671,53248,40960,914,42,816,953,0,516105,mysql
329449472,6688703,53248,40960,914,42,816,953,0,516115,mysql
329474048,7954220,53248,40960,914,42,816,953,0,516125,mysql
329474048,7954220,53248,40960,914,42,816,953,0,516135,mysql
329474048,4113429,53248,40960,914,42,816,953,0,516145,mysql
329474048,4113429,53248,40960,914,42,816,953,0,516155,mysql
329482240,6395471,53248,40960,914,42,816,953,0,516165,mysql
329482240,6788671,53248,40960,914,42,816,953,0,516175,mysql
329490432,6945946,53248,40960,914,42,816,953,0,516185,mysql
329490432,6945946,53248,40960,914,42,816,953,0,516195,mysql
329498624,5673152,53248,40960,914,42,816,953,0,516205,mysql
329498624,5673152,53248,40960,914,42,816,953,0,516215,mysql
6578176,146216,17743872,65536,55137986,126033682,135,0,0,515218,nginx
6578176,144738,17743872,65536,55139126,126036048,135,0,0,515228,nginx
6578176,88398,17743872,65536,55139126,126036048,135,0,0,515238,nginx
6578176,242046,17747968,65536,55141274,126040912,135,0,0,515248,nginx
6578176,242046,17747968,65536,55143356,126045842,135,0,0,515258,nginx
6578176,89587,17747968,65536,55143356,126045842,135,0,0,515268,nginx
6578176,143633,17747968,65536,55144430,126048340,135,0,0,515278,nginx
6578176,230670,17747968,65536,55146578,126053270,135,0,0,515288,nginx
6578176,230670,17747968,65536,55146578,126053270,135,0,0,515298,nginx
6578176,174457,17747968,65536,55147652,126055702,135,0,0,515308,nginx
6578176,119581,17747968,65536,55149800,126060698,135,0,0,515318,nginx
6578176,119581,17747968,65536,55149800,126060698,135,0,0,515328,nginx
6578176,75367,17747968,65536,55150874,126063130,135,0,0,515338,nginx
6578176,129357,17747968,65536,55150874,126063130,135,0,0,515348,nginx
6578176,211088,17752064,65536,55153022,126067994,135,0,0,515358,nginx
6578176,211088,17752064,65536,55155104,126072924,135,0,0,515368,nginx
6578176,153001,17752064,65536,55155104,126072924,135,0,0,515378,nginx
6578176,86027,17752064,65536,55156112,126075422,135,0,0,515388,nginx
6578176,86027,17752064,65536,55157186,126077920,135,0,0,515398,nginx
6578176,177181,17752064,65536,55158260,126080352,135,0,0,515408,nginx
6578176,177181,17752064,65536,55160342,126085282,135,0,0,515418,nginx
6578176,88012,17752064,65536,55160342,126085282,135,0,0,515428,nginx
6578176,88012,17752064,65536,55161350,126087780,135,0,0,515438,nginx
6578176,131352,17752064,65536,55162490,126090212,135,0,0,515448,nginx
6578176,131352,17752064,65536,55162490,126090212,135,0,0,515458,nginx
6578176,137434,17752064,65536,55164572,126095142,135,0,0,515468,nginx
6578176,140619,17756160,65536,55164572,126095142,135,0,0,515478,nginx
6578176,140619,17756160,65536,55166654,126100072,135,0,0,515488,nginx
6578176,172435,17756160,65536,55168736,126105002,135,0,0,515498,nginx
6578176,172435,17756160,65536,55168736,126105002,135,0,0,515508,nginx
6578176,85570,17756160,65536,55169810,126107434,135,0,0,515518,nginx
6578176,85570,17756160,65536,55170950,126109866,135,0,0,515528,nginx
6578176,224847,17756160,65536,55170950,126109866,135,0,0,515538,nginx
6578176,83536,17756160,65536,55173032,126114730,135,0,0,515548,nginx
6578176,83536,17756160,65536,55175180,126119726,135,0,0,515558,nginx
6578176,167420,17756160,65536,55175180,126119726,135,0,0,515568,nginx
6578176,138296,17756160,65536,55176188,126122224,135,0,0,515578,nginx
6578176,118767,17756160,65536,55177328,126124590,135,0,0,515588,nginx
6578176,219710,17756160,65536,55177328,126124590,135,0,0,515598,nginx
6578176,219710,17756160,65536,55179410,126129520,135,0,0,515608,nginx
6578176,167772,17760256,65536,55179410,126129520,135,0,0,515618,nginx
6578176,169234,17760256,65536,55181492,126134450,135,0,0,515628,nginx
6578176,169234,17760256,65536,55181492,126134450,135,0,0,515638,nginx
6578176,105042,17760256,65536,55183640,126139182,135,0,0,515648,nginx
6578176,105042,17760256,65536,55184780,126141614,135,0,0,515657,nginx
6578176,156566,17760256,65536,55185920,126144046,135,0,0,515668,nginx
6578176,156566,17760256,65536,55185920,126144046,135,0,0,515678,nginx
6578176,157403,17760256,65536,55188068,126148976,135,0,0,515688,nginx
6578176,92582,17760256,65536,55188068,126148976,135,0,0,515698,nginx
6578176,101916,17760256,65536,55190216,126153906,135,0,0,515708,nginx
6578176,101916,17760256,65536,55190216,126153906,135,0,0,515718,nginx
6578176,180738,17764352,65536,55192364,126158836,135,0,0,515728,nginx
6578176,180738,17764352,65536,55192364,126158836,135,0,0,515738,nginx
6578176,154514,17764352,65536,55194512,126163634,135,0,0,515748,nginx
6578176,140463,17764352,65536,55195586,126166066,135,0,0,515758,nginx
6578176,213285,17764352,65536,55197734,126170930,135,0,0,515768,nginx
6578176,213285,17764352,65536,55197734,126170930,135,0,0,515777,nginx
6578176,64271,17764352,65536,55199882,126175794,135,0,0,515788,nginx
6578176,64271,17764352,65536,55199882,126175794,135,0,0,515798,nginx
6578176,158649,17764352,65536,55200956,126178160,135,0,0,515808,nginx
6578176,213886,17764352,65536,55202030,126180658,135,0,0,515818,nginx
6578176,213886,17764352,65536,55202030,126180658,135,0,0,515828,nginx
6578176,165296,17764352,65536,55204244,126185588,135,0,0,515838,nginx
6578176,165296,17764352,65536,55206524,126190452,135,0,0,515848,nginx
6578176,68180,17768448,65536,55206524,126190452,135,0,0,515858,nginx
6578176,205016,17768448,65536,55207664,126192818,135,0,0,515868,nginx
6578176,205016,17768448,65536,55208738,126195250,135,0,0,515878,nginx
6578176,70762,17768448,65536,55208738,126195250,135,0,0,515888,nginx
6578176,70762,17768448,65536,55210820,126200180,135,0,0,515898,nginx
6578176,182636,17768448,65536,55211960,126202678,135,0,0,515908,nginx
6578176,110590,17768448,65536,55214108,126207608,135,0,0,515918,nginx
6578176,110590,17768448,65536,55214108,126207608,135,0,0,515928,nginx
6578176,167850,17768448,65536,55215116,126210040,135,0,0,515938,nginx
6578176,170019,17768448,65536,55215116,126210040,135,0,0,515948,nginx
6578176,170019,17768448,65536,55217264,126214904,135,0,0,515958,nginx
6578176,120672,17772544,65536,55218338,126217336,135,0,0,515968,nginx
6578176,172912,17772544,65536,55220552,126222200,135,0,0,515978,nginx
6578176,172912,17772544,65536,55221626,126224566,135,0,0,515988,nginx
6578176,87093,17772544,65536,55221626,126224566,135,0,0,515998,nginx
6578176,87093,17772544,65536,55222700,126226998,135,0,0,516008,nginx
6578176,130573,17772544,65536,55224212,126230745,135,0,0,516018,nginx
6578176,170992,17772544,65536,55224212,126230745,135,0,0,516028,nginx
6578176,201538,17772544,65536,55225856,126234360,135,0,0,516038,nginx
6578176,201538,17772544,65536,55226864,126236858,135,0,0,516048,nginx
6578176,157268,17772544,65536,55228946,126241788,135,0,0,516058,nginx
6578176,157268,17772544,65536,55228946,126241788,135,0,0,516068,nginx
6578176,108032,17772544,65536,55229954,126244286,135,0,0,516078,nginx
6578176,106350,17776640,65536,55229954,126244286,135,0,0,516088,nginx
6578176,106350,17776640,65536,55232168,126249216,135,0,0,516098,nginx
6578176,200536,17776640,65536,55232168,126249216,135,0,0,516108,nginx
6578176,243668,17776640,65536,55234316,126254146,135,0,0,516118,nginx
6578176,243668,17776640,65536,55234316,126254146,135,0,0,516128,nginx
6578176,99109,17776640,65536,55236464,126259142,135,0,0,516138,nginx
6578176,118407,17780736,65536,55236464,126259142,135,0,0,516148,nginx
6578176,120296,17780736,65536,55238678,126264138,135,0,0,516158,nginx
6578176,219061,17780736,65536,55239818,126266504,135,0,0,516168,nginx
6578176,219061,17780736,65536,55240892,126269002,135,0,0,516178,nginx
6578176,83032,17780736,65536,55243106,126273932,135,0,0,516188,nginx
6578176,83032,17780736,65536,55244246,126276298,135,0,0,516198,nginx
5664768,282903,10768384,61440,36577724,48090846,4,0,0,515259,apache
5664768,437535,10768384,61440,36578164,48091488,4,0,0,515269,apache
5664768,378599,10768384,61440,36578164,48091488,4,0,0,515279,apache
5664768,378599,10768384,61440,36579110,48092772,4,0,0,515289,apache
5664768,452263,10768384,61440,36580562,48094632,4,0,0,515299,apache
5664768,452263,10768384,61440,36580562,48094632,4,0,0,515309,apache
5664768,375529,10772480,61440,36581882,48096558,4,0,0,515319,apache
